date,tenant_id,tenant_name,product_id,product_name,product_sku,warehouse_id,warehouse_name,stock_level,reserved_quantity,available_quantity,reorder_point,reorder_quantity,is_low_stock,cost_price,selling_price,inventory_value,demand_pattern,business_type
2024-02-08,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,Express Fulfillment Center,185,7,184,18,68,False,430.2594071021801,751.8783139110598,79597.99031390331,high,electronics
2024-02-09,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Main Distribution Center,184,8,175,24,183,False,430.2594071021801,751.8783139110598,79167.73090680114,high,electronics
2024-02-10,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Express Fulfillment Center,183,2,175,48,131,False,430.2594071021801,751.8783139110598,78737.47149969895,high,electronics
2024-02-11,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,West Coast Warehouse,179,1,173,42,126,False,430.2594071021801,751.8783139110598,77016.43387129024,high,electronics
2024-02-12,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,Central Warehouse,177,0,172,42,182,False,430.2594071021801,751.8783139110598,76155.91505708588,high,electronics
2024-02-13,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,Express Fulfillment Center,172,1,165,44,114,False,430.2594071021801,751.8783139110598,74004.61802157498,high,electronics
2024-02-14,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Central Warehouse,167,6,161,15,136,False,430.2594071021801,751.8783139110598,71853.32098606408,high,electronics
2024-02-15,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Express Fulfillment Center,162,5,154,19,141,False,430.2594071021801,751.8783139110598,69702.02395055318,high,electronics
2024-02-16,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,Express Fulfillment Center,161,7,157,47,124,False,430.2594071021801,751.8783139110598,69271.76454345099,high,electronics
2024-02-17,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Central Warehouse,157,3,152,42,177,False,430.2594071021801,751.8783139110598,67550.72691504228,high,electronics
2024-02-18,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,Express Fulfillment Center,155,5,152,26,92,False,430.2594071021801,751.8783139110598,66690.20810083792,high,electronics
2024-02-19,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Main Distribution Center,151,1,146,36,122,False,430.2594071021801,751.8783139110598,64969.17047242919,high,electronics
2024-02-20,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,Central Warehouse,148,3,142,30,79,False,430.2594071021801,751.8783139110598,63678.392251122656,high,electronics
2024-02-21,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,Main Distribution Center,143,2,138,46,82,False,430.2594071021801,751.8783139110598,61527.09521561176,high,electronics
2024-02-22,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,West Coast Warehouse,138,6,132,42,60,False,430.2594071021801,751.8783139110598,59375.79818010085,high,electronics
2024-02-23,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,Main Distribution Center,133,9,123,15,144,False,430.2594071021801,751.8783139110598,57224.50114458995,high,electronics
2024-02-24,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,Express Fulfillment Center,133,1,128,31,166,False,430.2594071021801,751.8783139110598,57224.50114458995,high,electronics
2024-02-25,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,West Coast Warehouse,131,10,124,49,155,False,430.2594071021801,751.8783139110598,56363.982330385596,high,electronics
2024-02-26,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Central Warehouse,129,8,128,43,94,False,430.2594071021801,751.8783139110598,55503.46351618123,high,electronics
2024-02-27,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,West Coast Warehouse,129,9,126,23,55,False,430.2594071021801,751.8783139110598,55503.46351618123,high,electronics
2024-02-28,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,Express Fulfillment Center,128,0,119,17,96,False,430.2594071021801,751.8783139110598,55073.20410907905,high,electronics
2024-02-29,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,West Coast Warehouse,126,4,117,25,56,False,430.2594071021801,751.8783139110598,54212.68529487469,high,electronics
2024-03-01,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,Main Distribution Center,122,6,119,27,77,False,430.2594071021801,751.8783139110598,52491.64766646597,high,electronics
2024-03-02,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,Central Warehouse,121,9,121,15,123,False,430.2594071021801,751.8783139110598,52061.38825936379,high,electronics
2024-03-03,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,Central Warehouse,120,1,113,40,128,False,430.2594071021801,751.8783139110598,51631.12885226161,high,electronics
2024-03-04,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Express Fulfillment Center,119,10,117,21,57,False,430.2594071021801,751.8783139110598,51200.86944515943,high,electronics
2024-03-05,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,West Coast Warehouse,118,8,112,12,193,False,430.2594071021801,751.8783139110598,50770.61003805725,high,electronics
2024-03-06,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,Express Fulfillment Center,117,0,116,34,135,False,430.2594071021801,751.8783139110598,50340.35063095507,high,electronics
2024-03-07,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,East Coast Warehouse,115,4,109,17,129,False,430.2594071021801,751.8783139110598,49479.83181675071,high,electronics
2024-03-08,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,Express Fulfillment Center,111,5,109,41,83,False,430.2594071021801,751.8783139110598,47758.79418834199,high,electronics
2024-03-09,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,Central Warehouse,109,9,105,40,112,False,430.2594071021801,751.8783139110598,46898.27537413763,high,electronics
2024-03-10,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,West Coast Warehouse,104,10,101,28,156,False,430.2594071021801,751.8783139110598,44746.97833862673,high,electronics
2024-03-11,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,Main Distribution Center,102,10,95,41,95,False,430.2594071021801,751.8783139110598,43886.45952442237,high,electronics
2024-03-12,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,Express Fulfillment Center,99,0,96,33,159,False,430.2594071021801,751.8783139110598,42595.68130311583,high,electronics
2024-03-13,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,Express Fulfillment Center,95,10,92,37,193,False,430.2594071021801,751.8783139110598,40874.643674707106,high,electronics
2024-03-14,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,Express Fulfillment Center,94,10,84,24,62,False,430.2594071021801,751.8783139110598,40444.38426760493,high,electronics
2024-03-15,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,East Coast Warehouse,91,6,84,26,172,False,430.2594071021801,751.8783139110598,39153.60604629839,high,electronics
2024-03-16,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,East Coast Warehouse,90,5,89,23,91,False,430.2594071021801,751.8783139110598,38723.34663919621,high,electronics
2024-03-17,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,West Coast Warehouse,89,8,81,22,92,False,430.2594071021801,751.8783139110598,38293.087232094025,high,electronics
2024-03-18,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Central Warehouse,85,9,77,38,66,False,430.2594071021801,751.8783139110598,36572.04960368531,high,electronics
2024-03-19,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,East Coast Warehouse,83,3,77,44,200,False,430.2594071021801,751.8783139110598,35711.530789480945,high,electronics
2024-03-20,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,Main Distribution Center,79,0,77,41,117,False,430.2594071021801,751.8783139110598,33990.49316107223,high,electronics
2024-03-21,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,West Coast Warehouse,74,0,71,22,131,False,430.2594071021801,751.8783139110598,31839.196125561328,high,electronics
2024-03-22,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Main Distribution Center,70,0,67,45,114,False,430.2594071021801,751.8783139110598,30118.158497152606,high,electronics
2024-03-23,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,East Coast Warehouse,69,9,62,40,183,False,430.2594071021801,751.8783139110598,29687.899090050425,high,electronics
2024-03-24,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Main Distribution Center,64,8,63,15,131,False,430.2594071021801,751.8783139110598,27536.602054539526,high,electronics
2024-03-25,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,Central Warehouse,61,9,52,36,85,False,430.2594071021801,751.8783139110598,26245.823833232986,high,electronics
2024-03-26,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,East Coast Warehouse,56,6,53,44,94,False,430.2594071021801,751.8783139110598,24094.526797722086,high,electronics
2024-03-27,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,Main Distribution Center,53,8,46,50,100,False,430.2594071021801,751.8783139110598,22803.748576415546,high,electronics
2024-03-28,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Main Distribution Center,44,9,38,18,136,False,430.2594071021801,751.8783139110598,18931.413912495926,high,electronics
2024-03-29,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Express Fulfillment Center,43,5,36,29,103,False,430.2594071021801,751.8783139110598,18501.154505393744,high,electronics
2024-03-30,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,Express Fulfillment Center,38,2,31,21,54,False,430.2594071021801,751.8783139110598,16349.857469882843,high,electronics
2024-03-31,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,West Coast Warehouse,213,10,212,47,67,True,430.2594071021801,751.8783139110598,91645.25371276436,high,electronics
2024-04-01,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,Main Distribution Center,212,2,206,31,166,False,430.2594071021801,751.8783139110598,91214.99430566219,high,electronics
2024-04-02,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,West Coast Warehouse,212,5,211,46,140,False,430.2594071021801,751.8783139110598,91214.99430566219,high,electronics
2024-04-03,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,East Coast Warehouse,209,10,203,35,105,False,430.2594071021801,751.8783139110598,89924.21608435563,high,electronics
2024-04-04,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,East Coast Warehouse,206,7,206,18,68,False,430.2594071021801,751.8783139110598,88633.4378630491,high,electronics
2024-04-05,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,Central Warehouse,202,8,195,35,118,False,430.2594071021801,751.8783139110598,86912.40023464037,high,electronics
2024-04-06,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,Express Fulfillment Center,201,8,193,13,93,False,430.2594071021801,751.8783139110598,86482.1408275382,high,electronics
2024-04-07,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,East Coast Warehouse,201,8,197,14,138,False,430.2594071021801,751.8783139110598,86482.1408275382,high,electronics
2024-04-08,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,Express Fulfillment Center,198,6,189,16,126,False,430.2594071021801,751.8783139110598,85191.36260623166,high,electronics
2024-04-09,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,East Coast Warehouse,196,9,188,24,183,False,430.2594071021801,751.8783139110598,84330.8437920273,high,electronics
2024-04-10,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,East Coast Warehouse,194,9,192,40,53,False,430.2594071021801,751.8783139110598,83470.32497782294,high,electronics
2024-04-11,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Express Fulfillment Center,193,8,191,35,183,False,430.2594071021801,751.8783139110598,83040.06557072076,high,electronics
2024-04-12,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,Express Fulfillment Center,191,9,187,36,168,False,430.2594071021801,751.8783139110598,82179.5467565164,high,electronics
2024-04-13,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,West Coast Warehouse,187,1,180,26,86,False,430.2594071021801,751.8783139110598,80458.50912810767,high,electronics
2024-04-14,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,Main Distribution Center,182,9,179,24,140,False,430.2594071021801,751.8783139110598,78307.21209259678,high,electronics
2024-04-15,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,West Coast Warehouse,180,5,180,34,139,False,430.2594071021801,751.8783139110598,77446.69327839241,high,electronics
2024-04-16,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Main Distribution Center,176,2,175,26,198,False,430.2594071021801,751.8783139110598,75725.6556499837,high,electronics
2024-04-17,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,Central Warehouse,176,10,166,21,117,False,430.2594071021801,751.8783139110598,75725.6556499837,high,electronics
2024-04-18,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,Express Fulfillment Center,175,7,167,38,149,False,430.2594071021801,751.8783139110598,75295.39624288151,high,electronics
2024-04-19,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,West Coast Warehouse,171,4,161,11,108,False,430.2594071021801,751.8783139110598,73574.35861447279,high,electronics
2024-04-20,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,Central Warehouse,171,8,170,26,129,False,430.2594071021801,751.8783139110598,73574.35861447279,high,electronics
2024-04-21,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,Express Fulfillment Center,166,10,162,41,76,False,430.2594071021801,751.8783139110598,71423.06157896189,high,electronics
2024-04-22,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,West Coast Warehouse,166,1,156,36,115,False,430.2594071021801,751.8783139110598,71423.06157896189,high,electronics
2024-04-23,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,East Coast Warehouse,166,6,163,38,157,False,430.2594071021801,751.8783139110598,71423.06157896189,high,electronics
2024-04-24,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Main Distribution Center,164,3,161,34,130,False,430.2594071021801,751.8783139110598,70562.54276475754,high,electronics
2024-04-25,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,East Coast Warehouse,163,10,162,44,115,False,430.2594071021801,751.8783139110598,70132.28335765535,high,electronics
2024-04-26,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,Central Warehouse,163,2,156,27,156,False,430.2594071021801,751.8783139110598,70132.28335765535,high,electronics
2024-04-27,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,Main Distribution Center,159,6,156,50,139,False,430.2594071021801,751.8783139110598,68411.24572924663,high,electronics
2024-04-28,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,West Coast Warehouse,156,3,153,44,194,False,430.2594071021801,751.8783139110598,67120.46750794009,high,electronics
2024-04-29,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,East Coast Warehouse,152,9,148,47,62,False,430.2594071021801,751.8783139110598,65399.42987953137,high,electronics
2024-04-30,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,Central Warehouse,151,10,149,30,86,False,430.2594071021801,751.8783139110598,64969.17047242919,high,electronics
2024-05-01,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,Central Warehouse,149,4,140,27,143,False,430.2594071021801,751.8783139110598,64108.65165822484,high,electronics
2024-05-02,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,Main Distribution Center,148,7,143,34,189,False,430.2594071021801,751.8783139110598,63678.392251122656,high,electronics
2024-05-03,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,Express Fulfillment Center,143,2,138,11,52,False,430.2594071021801,751.8783139110598,61527.09521561176,high,electronics
2024-05-04,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,West Coast Warehouse,143,4,137,29,57,False,430.2594071021801,751.8783139110598,61527.09521561176,high,electronics
2024-05-05,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,East Coast Warehouse,140,4,132,45,71,False,430.2594071021801,751.8783139110598,60236.31699430521,high,electronics
2024-05-06,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,Main Distribution Center,138,3,129,29,113,False,430.2594071021801,751.8783139110598,59375.79818010085,high,electronics
2024-05-07,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,Central Warehouse,136,0,127,22,189,False,430.2594071021801,751.8783139110598,58515.279365896495,high,electronics
2024-05-08,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,West Coast Warehouse,134,1,130,21,61,False,430.2594071021801,751.8783139110598,57654.76055169213,high,electronics
2024-05-09,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,Central Warehouse,134,10,126,49,112,False,430.2594071021801,751.8783139110598,57654.76055169213,high,electronics
2024-05-10,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,East Coast Warehouse,130,9,120,18,89,False,430.2594071021801,751.8783139110598,55933.722923283414,high,electronics
2024-05-11,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,West Coast Warehouse,128,1,119,43,141,False,430.2594071021801,751.8783139110598,55073.20410907905,high,electronics
2024-05-12,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,West Coast Warehouse,127,4,122,46,139,False,430.2594071021801,751.8783139110598,54642.94470197687,high,electronics
2024-05-13,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,Central Warehouse,126,8,124,48,169,False,430.2594071021801,751.8783139110598,54212.68529487469,high,electronics
2024-05-14,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-1,Central Warehouse,123,7,116,22,147,False,430.2594071021801,751.8783139110598,52921.90707356815,high,electronics
2024-05-15,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,East Coast Warehouse,119,9,111,19,95,False,430.2594071021801,751.8783139110598,51200.86944515943,high,electronics
2024-05-16,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-3,West Coast Warehouse,115,7,110,42,159,False,430.2594071021801,751.8783139110598,49479.83181675071,high,electronics
2024-05-17,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-4,Central Warehouse,114,5,110,23,162,False,430.2594071021801,751.8783139110598,49049.57240964853,high,electronics
2024-05-18,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-5,West Coast Warehouse,111,7,111,36,194,False,430.2594071021801,751.8783139110598,47758.79418834199,high,electronics
2024-05-19,tenant-1,TechGadgets Inc,prod-1,Smartphone 1,TECH-SMARTP-001,wh-2,Central Warehouse,106,3,105,28,103,False,430.2594071021801,751.8783139110598,45607.49715283109,high,electronics
