date,tenant_id,product_id,warehouse_id,transaction_type,quantity,reason,reference_id,reference_type,notes,cost_price,total_value
2025-06-07,tenant-1,prod-1,wh-3,out,-9,sale,order-1752,order,Sale transaction for order SO-20250607-3909,430.2594071021801,3872.3346639196207
2025-06-08,tenant-1,prod-1,wh-5,out,-7,sale,order-7468,order,Sale transaction for order SO-20250608-6802,430.2594071021801,3011.815849715261
2025-06-15,tenant-1,prod-1,wh-4,in,74,restock,PO-9316,purchase_order,Restock transaction for Smartphone 1,430.2594071021801,31839.196125561328
2025-06-11,tenant-1,prod-1,wh-2,out,-8,sale,order-4527,order,Sale transaction for order SO-20250611-2012,430.2594071021801,3442.0752568174407
2025-06-12,tenant-1,prod-1,wh-5,out,-10,sale,order-7086,order,Sale transaction for order SO-20250612-3234,430.2594071021801,4302.594071021801
2025-06-24,tenant-1,prod-1,wh-1,out,-3,sale,order-5582,order,Sale transaction for order SO-20250624-7368,430.2594071021801,1290.7782213065402
2025-06-28,tenant-1,prod-1,wh-1,out,-7,sale,order-3577,order,Sale transaction for order SO-20250628-9858,430.2594071021801,3011.815849715261
2025-06-30,tenant-1,prod-1,wh-2,out,-1,sale,order-7438,order,Sale transaction for order SO-20250630-4192,430.2594071021801,430.2594071021801
2025-07-01,tenant-1,prod-1,wh-2,out,-6,sale,order-8307,order,Sale transaction for order SO-20250701-1926,430.2594071021801,2581.5564426130804
2025-07-07,tenant-1,prod-1,wh-4,out,-1,sale,order-8102,order,Sale transaction for order SO-20250707-6963,430.2594071021801,430.2594071021801
2025-07-08,tenant-1,prod-1,wh-1,out,-10,sale,order-2414,order,Sale transaction for order SO-20250708-2450,430.2594071021801,4302.594071021801
2025-07-18,tenant-1,prod-1,wh-1,out,-1,sale,order-2837,order,Sale transaction for order SO-20250718-6511,430.2594071021801,430.2594071021801
2025-07-20,tenant-1,prod-1,wh-2,out,-6,sale,order-8105,order,Sale transaction for order SO-20250720-7704,430.2594071021801,2581.5564426130804
2025-07-21,tenant-1,prod-1,wh-5,out,-7,sale,order-9427,order,Sale transaction for order SO-20250721-7875,430.2594071021801,3011.815849715261
2025-07-22,tenant-1,prod-1,wh-1,out,-10,sale,order-4436,order,Sale transaction for order SO-20250722-3920,430.2594071021801,4302.594071021801
2025-07-23,tenant-1,prod-1,wh-3,out,-10,sale,order-6087,order,Sale transaction for order SO-20250723-8509,430.2594071021801,4302.594071021801
2025-07-24,tenant-1,prod-1,wh-5,out,-5,sale,order-7204,order,Sale transaction for order SO-20250724-4861,430.2594071021801,2151.2970355109005
2025-07-27,tenant-1,prod-1,wh-1,out,-3,sale,order-3759,order,Sale transaction for order SO-20250727-8974,430.2594071021801,1290.7782213065402
2025-07-28,tenant-1,prod-1,wh-1,out,-7,sale,order-8061,order,Sale transaction for order SO-20250728-3988,430.2594071021801,3011.815849715261
2025-07-30,tenant-1,prod-1,wh-2,out,-1,sale,order-6498,order,Sale transaction for order SO-20250730-1869,430.2594071021801,430.2594071021801
2025-07-31,tenant-1,prod-1,wh-2,out,-10,sale,order-7751,order,Sale transaction for order SO-20250731-2790,430.2594071021801,4302.594071021801
2025-08-07,tenant-1,prod-1,wh-5,in,71,restock,PO-2154,purchase_order,Restock transaction for Smartphone 1,430.2594071021801,30548.417904254788
2025-08-05,tenant-1,prod-1,wh-5,out,-5,sale,order-7759,order,Sale transaction for order SO-20250805-8307,430.2594071021801,2151.2970355109005
2025-08-06,tenant-1,prod-1,wh-2,out,-3,sale,order-1636,order,Sale transaction for order SO-20250806-5726,430.2594071021801,1290.7782213065402
2025-08-09,tenant-1,prod-1,wh-1,out,-2,sale,order-5934,order,Sale transaction for order SO-20250809-2765,430.2594071021801,860.5188142043602
2025-08-11,tenant-1,prod-1,wh-1,out,-6,sale,order-2574,order,Sale transaction for order SO-20250811-9390,430.2594071021801,2581.5564426130804
2025-08-18,tenant-1,prod-1,wh-3,in,31,restock,PO-4917,purchase_order,Restock transaction for Smartphone 1,430.2594071021801,13338.041620167583
2025-08-15,tenant-1,prod-1,wh-2,out,-5,sale,order-8651,order,Sale transaction for order SO-20250815-7472,430.2594071021801,2151.2970355109005
2025-08-18,tenant-1,prod-1,wh-1,out,-7,sale,order-1730,order,Sale transaction for order SO-20250818-2492,430.2594071021801,3011.815849715261
2025-08-21,tenant-1,prod-1,wh-5,out,-1,sale,order-5393,order,Sale transaction for order SO-20250821-5603,430.2594071021801,430.2594071021801
2025-08-25,tenant-1,prod-1,wh-4,out,-10,sale,order-2001,order,Sale transaction for order SO-20250825-1447,430.2594071021801,4302.594071021801
2025-08-28,tenant-1,prod-1,wh-4,out,-9,sale,order-4079,order,Sale transaction for order SO-20250828-1267,430.2594071021801,3872.3346639196207
2025-09-05,tenant-1,prod-1,wh-3,out,-4,sale,order-3012,order,Sale transaction for order SO-20250905-1302,430.2594071021801,1721.0376284087204
2025-09-15,tenant-1,prod-1,wh-3,out,-9,sale,order-6988,order,Sale transaction for order SO-20250915-9516,430.2594071021801,3872.3346639196207
2025-09-20,tenant-1,prod-1,wh-1,in,24,restock,PO-1534,purchase_order,Restock transaction for Smartphone 1,430.2594071021801,10326.225770452322
2025-09-16,tenant-1,prod-1,wh-3,out,-10,sale,order-4441,order,Sale transaction for order SO-20250916-4668,430.2594071021801,4302.594071021801
2025-09-19,tenant-1,prod-1,wh-1,out,-3,sale,order-3698,order,Sale transaction for order SO-20250919-4592,430.2594071021801,1290.7782213065402
2025-09-26,tenant-1,prod-1,wh-5,out,-8,sale,order-8043,order,Sale transaction for order SO-20250926-5977,430.2594071021801,3442.0752568174407
2025-09-30,tenant-1,prod-1,wh-2,in,21,restock,PO-2856,purchase_order,Restock transaction for Smartphone 1,430.2594071021801,9035.447549145782
2025-09-27,tenant-1,prod-1,wh-2,out,-1,sale,order-7564,order,Sale transaction for order SO-20250927-1230,430.2594071021801,430.2594071021801
2025-09-28,tenant-1,prod-1,wh-4,out,-8,sale,order-1594,order,Sale transaction for order SO-20250928-9717,430.2594071021801,3442.0752568174407
2023-09-30,tenant-1,prod-2,wh-3,out,-6,sale,order-3743,order,Sale transaction for order SO-20230930-3060,723.4876241480492,4340.925744888295
2023-10-01,tenant-1,prod-2,wh-3,in,41,restock,PO-3054,purchase_order,Restock transaction for Laptop 2,723.4876241480492,29662.99259007002
2023-10-07,tenant-1,prod-2,wh-2,out,-9,sale,order-9079,order,Sale transaction for order SO-20231007-2481,723.4876241480492,6511.388617332443
2023-10-09,tenant-1,prod-2,wh-3,out,-3,sale,order-6646,order,Sale transaction for order SO-20231009-1509,723.4876241480492,2170.4628724441477
2023-10-14,tenant-1,prod-2,wh-2,out,-8,sale,order-8508,order,Sale transaction for order SO-20231014-1265,723.4876241480492,5787.900993184394
2023-10-16,tenant-1,prod-2,wh-3,out,-2,sale,order-3061,order,Sale transaction for order SO-20231016-1105,723.4876241480492,1446.9752482960985
2023-10-20,tenant-1,prod-2,wh-2,out,-10,sale,order-2974,order,Sale transaction for order SO-20231020-2948,723.4876241480492,7234.876241480492
2023-10-25,tenant-1,prod-2,wh-3,out,-9,sale,order-2478,order,Sale transaction for order SO-20231025-7605,723.4876241480492,6511.388617332443
2023-10-28,tenant-1,prod-2,wh-1,out,-6,sale,order-9360,order,Sale transaction for order SO-20231028-7173,723.4876241480492,4340.925744888295
2023-11-03,tenant-1,prod-2,wh-4,out,-10,sale,order-7492,order,Sale transaction for order SO-20231103-8665,723.4876241480492,7234.876241480492
2023-11-09,tenant-1,prod-2,wh-4,out,-3,sale,order-3148,order,Sale transaction for order SO-20231109-4864,723.4876241480492,2170.4628724441477
2023-11-13,tenant-1,prod-2,wh-5,out,-8,sale,order-2716,order,Sale transaction for order SO-20231113-8773,723.4876241480492,5787.900993184394
2023-11-17,tenant-1,prod-2,wh-4,out,-2,sale,order-8737,order,Sale transaction for order SO-20231117-1996,723.4876241480492,1446.9752482960985
2023-11-21,tenant-1,prod-2,wh-1,out,-1,sale,order-8871,order,Sale transaction for order SO-20231121-7787,723.4876241480492,723.4876241480492
2023-11-24,tenant-1,prod-2,wh-2,out,-10,sale,order-5900,order,Sale transaction for order SO-20231124-5988,723.4876241480492,7234.876241480492
2023-11-28,tenant-1,prod-2,wh-2,in,42,restock,PO-9415,purchase_order,Restock transaction for Laptop 2,723.4876241480492,30386.480214218067
2023-11-25,tenant-1,prod-2,wh-5,out,-3,sale,order-9936,order,Sale transaction for order SO-20231125-1088,723.4876241480492,2170.4628724441477
2023-11-28,tenant-1,prod-2,wh-3,out,-8,sale,order-7140,order,Sale transaction for order SO-20231128-5558,723.4876241480492,5787.900993184394
2023-12-04,tenant-1,prod-2,wh-5,out,-6,sale,order-7662,order,Sale transaction for order SO-20231204-5540,723.4876241480492,4340.925744888295
2023-12-06,tenant-1,prod-2,wh-5,out,-1,sale,order-8691,order,Sale transaction for order SO-20231206-3424,723.4876241480492,723.4876241480492
2023-12-13,tenant-1,prod-2,wh-5,in,69,restock,PO-8494,purchase_order,Restock transaction for Laptop 2,723.4876241480492,49920.6460662154
2023-12-09,tenant-1,prod-2,wh-5,out,-2,sale,order-9061,order,Sale transaction for order SO-20231209-3829,723.4876241480492,1446.9752482960985
2023-12-13,tenant-1,prod-2,wh-4,out,-4,sale,order-3612,order,Sale transaction for order SO-20231213-1406,723.4876241480492,2893.950496592197
2023-12-15,tenant-1,prod-2,wh-3,out,-7,sale,order-8596,order,Sale transaction for order SO-20231215-7091,723.4876241480492,5064.413369036345
2023-12-24,tenant-1,prod-2,wh-5,out,-7,sale,order-2207,order,Sale transaction for order SO-20231224-5163,723.4876241480492,5064.413369036345
2023-12-25,tenant-1,prod-2,wh-5,out,-6,sale,order-5096,order,Sale transaction for order SO-20231225-4611,723.4876241480492,4340.925744888295
2023-12-28,tenant-1,prod-2,wh-5,out,-6,sale,order-1412,order,Sale transaction for order SO-20231228-9791,723.4876241480492,4340.925744888295
2024-01-03,tenant-1,prod-2,wh-1,in,43,restock,PO-1361,purchase_order,Restock transaction for Laptop 2,723.4876241480492,31109.967838366116
2023-12-30,tenant-1,prod-2,wh-1,out,-7,sale,order-1516,order,Sale transaction for order SO-20231230-4138,723.4876241480492,5064.413369036345
2024-01-03,tenant-1,prod-2,wh-3,out,-4,sale,order-5752,order,Sale transaction for order SO-20240103-7540,723.4876241480492,2893.950496592197
2024-01-05,tenant-1,prod-2,wh-4,out,-2,sale,order-4454,order,Sale transaction for order SO-20240105-6241,723.4876241480492,1446.9752482960985
2024-01-06,tenant-1,prod-2,wh-4,in,100,restock,PO-3572,purchase_order,Restock transaction for Laptop 2,723.4876241480492,72348.76241480492
2024-01-14,tenant-1,prod-2,wh-1,out,-2,sale,order-7584,order,Sale transaction for order SO-20240114-3869,723.4876241480492,1446.9752482960985
2024-01-19,tenant-1,prod-2,wh-1,out,-6,sale,order-2396,order,Sale transaction for order SO-20240119-3594,723.4876241480492,4340.925744888295
2024-01-21,tenant-1,prod-2,wh-1,out,-1,sale,order-2854,order,Sale transaction for order SO-20240121-6624,723.4876241480492,723.4876241480492
2024-01-25,tenant-1,prod-2,wh-5,in,26,restock,PO-9266,purchase_order,Restock transaction for Laptop 2,723.4876241480492,18810.67822784928
2024-01-23,tenant-1,prod-2,wh-3,out,-9,sale,order-3880,order,Sale transaction for order SO-20240123-4560,723.4876241480492,6511.388617332443
2024-01-25,tenant-1,prod-2,wh-2,in,41,restock,PO-6178,purchase_order,Restock transaction for Laptop 2,723.4876241480492,29662.99259007002
2024-01-28,tenant-1,prod-2,wh-3,out,-9,sale,order-7360,order,Sale transaction for order SO-20240128-8921,723.4876241480492,6511.388617332443
2024-02-01,tenant-1,prod-2,wh-5,in,82,restock,PO-5814,purchase_order,Restock transaction for Laptop 2,723.4876241480492,59325.98518014004
2024-02-01,tenant-1,prod-2,wh-1,out,-3,sale,order-1295,order,Sale transaction for order SO-20240201-7567,723.4876241480492,2170.4628724441477
2024-02-03,tenant-1,prod-2,wh-2,out,-9,sale,order-2484,order,Sale transaction for order SO-20240203-9051,723.4876241480492,6511.388617332443
2024-02-12,tenant-1,prod-2,wh-3,out,-10,sale,order-2190,order,Sale transaction for order SO-20240212-8466,723.4876241480492,7234.876241480492
2024-02-16,tenant-1,prod-2,wh-4,out,-10,sale,order-6937,order,Sale transaction for order SO-20240216-4322,723.4876241480492,7234.876241480492
2024-02-17,tenant-1,prod-2,wh-5,out,-3,sale,order-2931,order,Sale transaction for order SO-20240217-8222,723.4876241480492,2170.4628724441477
2024-02-18,tenant-1,prod-2,wh-4,out,-1,sale,order-1643,order,Sale transaction for order SO-20240218-9782,723.4876241480492,723.4876241480492
2024-02-19,tenant-1,prod-2,wh-1,in,79,restock,PO-2134,purchase_order,Restock transaction for Laptop 2,723.4876241480492,57155.52230769589
2024-02-19,tenant-1,prod-2,wh-1,out,-6,sale,order-4338,order,Sale transaction for order SO-20240219-1434,723.4876241480492,4340.925744888295
2024-02-21,tenant-1,prod-2,wh-5,out,-7,sale,order-7162,order,Sale transaction for order SO-20240221-1085,723.4876241480492,5064.413369036345
2024-02-24,tenant-1,prod-2,wh-1,out,-5,sale,order-8172,order,Sale transaction for order SO-20240224-1513,723.4876241480492,3617.438120740246
2024-02-28,tenant-1,prod-2,wh-1,out,-1,sale,order-5267,order,Sale transaction for order SO-20240228-6161,723.4876241480492,723.4876241480492
2024-03-05,tenant-1,prod-2,wh-1,out,-1,sale,order-3694,order,Sale transaction for order SO-20240305-4457,723.4876241480492,723.4876241480492
2024-03-08,tenant-1,prod-2,wh-1,out,-6,sale,order-5392,order,Sale transaction for order SO-20240308-1236,723.4876241480492,4340.925744888295
2024-03-09,tenant-1,prod-2,wh-2,out,-10,sale,order-6846,order,Sale transaction for order SO-20240309-3440,723.4876241480492,7234.876241480492
2024-03-11,tenant-1,prod-2,wh-4,in,93,restock,PO-4655,purchase_order,Restock transaction for Laptop 2,723.4876241480492,67284.34904576858
2024-03-10,tenant-1,prod-2,wh-1,out,-5,sale,order-5190,order,Sale transaction for order SO-20240310-2354,723.4876241480492,3617.438120740246
2024-03-13,tenant-1,prod-2,wh-2,out,-2,sale,order-8418,order,Sale transaction for order SO-20240313-6846,723.4876241480492,1446.9752482960985
2024-03-15,tenant-1,prod-2,wh-1,out,-8,sale,order-1143,order,Sale transaction for order SO-20240315-4469,723.4876241480492,5787.900993184394
2024-03-16,tenant-1,prod-2,wh-2,out,-2,sale,order-1638,order,Sale transaction for order SO-20240316-7972,723.4876241480492,1446.9752482960985
2024-03-18,tenant-1,prod-2,wh-1,out,-10,sale,order-4335,order,Sale transaction for order SO-20240318-5843,723.4876241480492,7234.876241480492
2024-03-20,tenant-1,prod-2,wh-5,out,-2,sale,order-5041,order,Sale transaction for order SO-20240320-7878,723.4876241480492,1446.9752482960985
2024-03-24,tenant-1,prod-2,wh-3,out,-1,sale,order-8240,order,Sale transaction for order SO-20240324-5328,723.4876241480492,723.4876241480492
2024-03-26,tenant-1,prod-2,wh-2,out,-6,sale,order-3951,order,Sale transaction for order SO-20240326-4589,723.4876241480492,4340.925744888295
2024-03-29,tenant-1,prod-2,wh-3,out,-4,sale,order-3933,order,Sale transaction for order SO-20240329-7515,723.4876241480492,2893.950496592197
2024-04-01,tenant-1,prod-2,wh-3,out,-3,sale,order-9222,order,Sale transaction for order SO-20240401-8229,723.4876241480492,2170.4628724441477
2024-04-02,tenant-1,prod-2,wh-3,out,-6,sale,order-4812,order,Sale transaction for order SO-20240402-5953,723.4876241480492,4340.925744888295
2024-04-10,tenant-1,prod-2,wh-4,out,-10,sale,order-8249,order,Sale transaction for order SO-20240410-1911,723.4876241480492,7234.876241480492
2024-04-16,tenant-1,prod-2,wh-4,out,-8,sale,order-6633,order,Sale transaction for order SO-20240416-6287,723.4876241480492,5787.900993184394
2024-04-17,tenant-1,prod-2,wh-2,out,-5,sale,order-5126,order,Sale transaction for order SO-20240417-4661,723.4876241480492,3617.438120740246
2024-04-19,tenant-1,prod-2,wh-4,out,-2,sale,order-8147,order,Sale transaction for order SO-20240419-9058,723.4876241480492,1446.9752482960985
2024-04-23,tenant-1,prod-2,wh-5,in,37,restock,PO-5840,purchase_order,Restock transaction for Laptop 2,723.4876241480492,26769.042093477823
2024-04-20,tenant-1,prod-2,wh-2,out,-5,sale,order-5160,order,Sale transaction for order SO-20240420-4125,723.4876241480492,3617.438120740246
2024-04-21,tenant-1,prod-2,wh-2,out,-2,sale,order-9783,order,Sale transaction for order SO-20240421-4445,723.4876241480492,1446.9752482960985
2024-04-26,tenant-1,prod-2,wh-1,out,-10,sale,order-5785,order,Sale transaction for order SO-20240426-3457,723.4876241480492,7234.876241480492
2024-04-29,tenant-1,prod-2,wh-2,out,-2,sale,order-8173,order,Sale transaction for order SO-20240429-3370,723.4876241480492,1446.9752482960985
2024-05-08,tenant-1,prod-2,wh-1,out,-6,sale,order-1383,order,Sale transaction for order SO-20240508-8335,723.4876241480492,4340.925744888295
2024-05-13,tenant-1,prod-2,wh-2,in,26,restock,PO-5203,purchase_order,Restock transaction for Laptop 2,723.4876241480492,18810.67822784928
2024-05-11,tenant-1,prod-2,wh-2,out,-10,sale,order-5753,order,Sale transaction for order SO-20240511-3203,723.4876241480492,7234.876241480492
2024-05-14,tenant-1,prod-2,wh-2,out,-4,sale,order-4317,order,Sale transaction for order SO-20240514-5300,723.4876241480492,2893.950496592197
2024-05-17,tenant-1,prod-2,wh-5,out,-7,sale,order-3778,order,Sale transaction for order SO-20240517-5079,723.4876241480492,5064.413369036345
2024-05-29,tenant-1,prod-2,wh-1,out,-10,sale,order-6420,order,Sale transaction for order SO-20240529-5927,723.4876241480492,7234.876241480492
2024-06-06,tenant-1,prod-2,wh-1,out,-7,sale,order-4219,order,Sale transaction for order SO-20240606-8691,723.4876241480492,5064.413369036345
2024-06-12,tenant-1,prod-2,wh-2,in,95,restock,PO-5462,purchase_order,Restock transaction for Laptop 2,723.4876241480492,68731.32429406467
2024-06-08,tenant-1,prod-2,wh-5,out,-3,sale,order-4452,order,Sale transaction for order SO-20240608-4201,723.4876241480492,2170.4628724441477
2024-06-10,tenant-1,prod-2,wh-3,out,-5,sale,order-5138,order,Sale transaction for order SO-20240610-6934,723.4876241480492,3617.438120740246
